"id","event_date","event_time","event_name","actual","consensus","forecast","previous","actual_consensus","actual_forecast","actual_previous","update_date","update_time","update_news","update_pre","futures_relation_1","futures_relation_2","specific_relation_1","specific_relation_2","specific_relation_3","specific_relation_4","specific_relation_5","specific_relation_6","specific_relation_7","url","actuals","monitor_time","ignored","important"
"15021030","2022-07-15","08:45:00","Fed Bostic Speech",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",False,NULL,False,NULL
"15021030","2022-07-15","09:15:00","Manufacturing Production MoM JUN",NULL,-0.001,-0.001,-0.002,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15021030","2022-07-15","09:15:00","Manufacturing Production YoY JUN",NULL,NULL,0.039,0.047,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15021046","2022-07-15","09:15:00","Capacity Utilization JUN",NULL,0.806,0.795,0.808,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15021047","2022-07-15","09:15:00","Industrial Production YoY JUN",NULL,NULL,0.048,0.054,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15021062","2022-07-15","09:15:00","Industrial Production MoM JUN",NULL,0.001,0.001,0.001,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15021062","2022-07-15","10:00:00","Michigan Current Conditions Prel JUL",NULL,52.5,51.0,53.8,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15021062","2022-07-15","10:00:00","Michigan Consumer Expectations Prel JUL",NULL,47.0,47.0,47.5,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15021066","2022-07-15","10:00:00","Michigan Inflation Expectations Prel JUL",NULL,NULL,0.053,0.053,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15021066","2022-07-15","10:00:00","Retail Inventories Ex Autos MoM MAY",NULL,NULL,0.008,0.017,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,"ETSY","BKE","RVLV","DASH","BOOT","AEO","M","https://tradingeconomics.com/calendar",True,NULL,False,True
"15026261","2022-07-15","10:00:00","Michigan Consumer Sentiment Prel JUL",NULL,49.9,49.3,50.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15026262","2022-07-15","10:00:00","Business Inventories MoM MAY",NULL,0.013,0.008,0.012,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15026830","2022-07-15","10:00:00","Michigan 5 Year Inflation Expectations Prel JUL",NULL,NULL,0.032,0.031,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15026830","2022-07-15","13:00:00","Baker Hughes Oil Rig Count 15/JUL",NULL,NULL,NULL,597.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15026830","2022-07-15","13:00:00","Baker Hughes Total Rig Count 15/JUL",NULL,NULL,NULL,752.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15026830","2022-07-18","10:00:00","NAHB Housing Market Index JUL",NULL,NULL,NULL,67.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15026839","2022-07-18","11:30:00","6-Month Bill Auction",NULL,NULL,NULL,0.0269,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15026839","2022-07-18","11:30:00","3-Month Bill Auction",NULL,NULL,NULL,0.0211,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15026839","2022-07-18","16:00:00","Overall Net Capital Flows MAY",NULL,NULL,NULL,1300000000.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15026839","2022-07-18","16:00:00","Net Long-term TIC Flows MAY",NULL,NULL,NULL,87700000000.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15026843","2022-07-18","16:00:00","Foreign Bond Investment MAY",NULL,NULL,NULL,-1200000000.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15026843","2022-07-19","08:30:00","Building Permits JUN",NULL,1690000.0,NULL,1695000.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,"ITB","WHR","HD","CX",NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15026843","2022-07-19","08:30:00","Housing Starts JUN",NULL,1586000.0,NULL,1549000.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,"ITB","WHR","HD","CX",NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15033459","2022-07-19","08:30:00","Housing Starts MoM JUN",NULL,NULL,NULL,-0.144,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,"ITB","WHR","HD","CX",NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15033460","2022-07-19","08:30:00","Building Permits MoM JUN",NULL,NULL,NULL,-0.07,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,"ITB","WHR","HD","CX",NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15036402","2022-07-19","08:55:00","Redbook YoY 16/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036403","2022-07-19","16:30:00","API Crude Oil Stock Change 15/JUL",NULL,NULL,NULL,4762000.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15036520","2022-07-20","07:00:00","MBA 30-Year Mortgage Rate 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036520","2022-07-20","07:00:00","MBA Mortgage Refinance Index 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036520","2022-07-20","07:00:00","MBA Mortgage Market Index 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036520","2022-07-20","07:00:00","MBA Purchase Index 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036520","2022-07-20","07:00:00","MBA Mortgage Applications 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15036520","2022-07-20","10:00:00","Existing Home Sales MoM JUN",NULL,NULL,NULL,-0.034,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,"ITB","WHR","HD","CX",NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15036521","2022-07-20","10:00:00","Existing Home Sales JUN",NULL,5400000.0,NULL,5410000.0,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,"ITB","WHR","HD","CX",NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15036521","2022-07-20","10:30:00","EIA Heating Oil Stocks Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036521","2022-07-20","10:30:00","EIA Crude Oil Imports Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15036521","2022-07-20","10:30:00","EIA Crude Oil Stocks Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15036521","2022-07-20","10:30:00","EIA Gasoline Stocks Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036521","2022-07-20","10:30:00","EIA Gasoline Production Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036549","2022-07-20","10:30:00","EIA Refinery Crude Runs Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036549","2022-07-20","10:30:00","EIA Distillate Fuel Production Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036549","2022-07-20","10:30:00","EIA Cushing Crude Oil Stocks Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036549","2022-07-20","10:30:00","EIA Distillate Stocks Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036575","2022-07-20","13:00:00","20-Year Bond Auction",NULL,NULL,NULL,0.0349,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15036576","2022-07-21","08:30:00","Initial Jobless Claims 16/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15041841","2022-07-21","08:30:00","Jobless Claims 4-week Average 16/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15041841","2022-07-21","08:30:00","Continuing Jobless Claims 09/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15041841","2022-07-21","08:30:00","Philly Fed Business Conditions JUL",NULL,NULL,NULL,-6.8,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15041841","2022-07-21","08:30:00","Philly Fed CAPEX Index JUL",NULL,NULL,NULL,11.7,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15041842","2022-07-21","08:30:00","Philly Fed Employment JUL",NULL,NULL,NULL,28.1,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15041842","2022-07-21","08:30:00","Philly Fed New Orders JUL",NULL,NULL,NULL,-12.4,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15041842","2022-07-21","08:30:00","Philly Fed Prices Paid JUL",NULL,NULL,NULL,64.5,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15041842","2022-07-21","08:30:00","Philadelphia Fed Manufacturing Index JUL",NULL,NULL,NULL,-3.3,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15054143","2022-07-21","10:00:00","CB Leading Index MoM",NULL,NULL,NULL,-0.004,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15054143","2022-07-21","10:30:00","EIA Natural Gas Stocks Change 15/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15054149","2022-07-21","11:30:00","8-Week Bill Auction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15054149","2022-07-21","11:30:00","4-Week Bill Auction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15054420","2022-07-21","13:00:00","10-Year TIPS Auction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15054420","2022-07-22","09:45:00","S&P Global Services PMI Flash JUL",NULL,NULL,NULL,52.7,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15054420","2022-07-22","09:45:00","S&P Global Composite PMI Flash JUL",NULL,NULL,NULL,52.3,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15054420","2022-07-22","09:45:00","S&P Global Manufacturing PMI Flash JUL",NULL,NULL,NULL,52.7,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,True
"15054420","2022-07-22","13:00:00","Baker Hughes Oil Rig Count 22/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
"15054420","2022-07-22","13:00:00","Baker Hughes Total Rig Count 22/JUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-07-13","04:06:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://tradingeconomics.com/calendar",True,NULL,False,NULL
